product_code,product_name,category,sub_category,product_id,product_price
OFF-PA-10000605,Xerox 1950,Office Supplies,Paper,826,5.394666666666666
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,827,58.4492
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,828,11.076
FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,829,89.568
OFF-AR-10001545,Newell 326,Office Supplies,Art,830,1.6426666666666667
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,831,27.337333333333333
OFF-AR-10002255,Newell 346,Office Supplies,Art,832,2.7648
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,833,6.7232
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,834,5.4798333333333344
OFF-FA-10003495,Staples,Office Supplies,Fasteners,835,5.732571428571428
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,836,13.656
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,837,14.906
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,838,6.2208
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,839,119.833
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,840,1.9620000000000002
TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,841,84.9915
OFF-AR-10002375,Newell 351,Office Supplies,Art,842,3.186285714285714
OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,843,7.557714285714286
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,844,63.87085714285714
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,845,38.9405
OFF-LA-10000973,Avery 502,Office Supplies,Labels,846,2.52
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,847,32.669200000000004
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,848,35.94
OFF-PA-10001763,Xerox 1896,Office Supplies,Paper,849,9.99
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,850,7.1258
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,851,2.0165
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,852,321.7125
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,853,292.2196666666667
OFF-FA-10000735,Staples,Office Supplies,Fasteners,854,2.8032
OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,Binders,855,4.147
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,856,9.49
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,857,257.13428571428574
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,858,1.6008
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,859,1.664
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,860,58.7904
FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,861,219.104
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,862,176.88549999999998
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,863,108.882
TEC-PH-10004700,PowerGen Dual USB Car Charger,Technology,Phones,864,8.991
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,865,3.4463333333333335
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,866,46.529
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,867,6.3180000000000005
OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,868,7.448
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,869,9.698
OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,870,3.20075
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,871,6.438
OFF-LA-10004425,Staple-on labels,Office Supplies,Labels,872,2.6588000000000003
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,873,72.234375
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,874,161.99142857142857
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,875,1.7725714285714285
TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,876,1.782
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,877,1.296
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,878,72.882
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Technology,Phones,879,114.66675000000001
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,880,288.11400000000003
OFF-PA-10000682,Xerox 1924,Office Supplies,Paper,881,4.913
FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,882,4.629428571428571
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,883,50.3916
FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,884,25.138666666666666
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,885,333.882
OFF-AR-10004999,Newell 315,Office Supplies,Art,886,5.780666666666666
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,887,3.6045000000000003
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,888,3.4155
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,889,9.221333333333334
TEC-PH-10002200,Samsung Galaxy Note 2,Technology,Phones,890,321.99300000000005
TEC-PH-10000439,GE DSL Phone Line Filter,Technology,Phones,891,35.991
OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,892,8.9232
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,893,53.662400000000005
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage,894,87.23700000000001
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,895,2.84
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,896,36.55314285714285
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,897,559.992
FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,898,18.648
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,899,37.31466666666667
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,900,10.373999999999999
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,901,38.9215
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,902,5.0600000000000005
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,903,124.48499999999999
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,904,5.049333333333333
FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,905,127.44800000000001
FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,906,68.49315
OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,907,5.823
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,908,118.82600000000001
OFF-AR-10000462,Sanford Pocket Accent Highlighters,Office Supplies,Art,909,1.5999999999999999
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,910,226.10288888888888
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,911,7.4399999999999995
FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,912,23.764
OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage,913,202.518
TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,914,299.9583333333333
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,915,10.276
OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art,916,1.8615
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Paper,917,6.24
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,918,28.782
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,919,17.869125
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,920,87.19857142857143
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,921,71.991
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,922,32.382
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,923,10.110800000000001
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories,924,20.97
TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,925,75.92727272727272
OFF-LA-10000121,Avery 48,Office Supplies,Labels,926,5.88
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,927,35.441
OFF-PA-10000994,Xerox 1915,Office Supplies,Paper,928,100.19
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,929,0.8415
OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art,930,4.816
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,931,6.477333333333334
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,932,3.4628461538461535
OFF-PA-10002968,Xerox 1973,Office Supplies,Paper,933,20.556
OFF-BI-10004632,GBC Binding covers,Office Supplies,Binders,934,12.086666666666666
FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,935,23.751333333333335
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,936,23.99
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,937,56.2425
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,938,9.075
FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,939,93.4065
OFF-LA-10001404,Avery 517,Office Supplies,Labels,940,3.5055
OFF-LA-10001474,Avery 477,Office Supplies,Labels,941,29.003500000000003
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,942,5.616
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,943,22.98
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,944,16.41875
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,945,12.193999999999999
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,946,3.2448
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,947,8.73
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,948,21.98
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,949,15.920000000000002
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,950,118.8004
FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,951,14.89
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,952,173.1593333333333
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,953,9.38
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,954,347.85
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,955,14.346
OFF-LA-10000262,Avery 494,Office Supplies,Labels,956,2.349
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper,957,6.290666666666667
OFF-AR-10003829,Newell 35,Office Supplies,Art,958,3.0613333333333332
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,959,4.4055
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,960,5.581333333333333
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,Storage,961,14.443999999999999
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,962,24.03511111111111
FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,963,72.784
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,964,6.413333333333334
TEC-PH-10001336,Digium D40 VoIP phone,Technology,Phones,965,114.65777777777778
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,966,111.99300000000001
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,967,46.24075
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,968,15.269333333333334
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,969,3.382
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,970,130.066875
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,971,339.0333333333333
OFF-PA-10000806,Xerox 1934,Office Supplies,Paper,972,53.7408
OFF-AR-10000896,Newell 329,Office Supplies,Art,973,2.952
TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Technology,Phones,974,79.992
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,975,30.191000000000003
OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,976,34.884
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,977,1.7009999999999998
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,978,6.28
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,979,79.781
FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,980,189.2105
FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,981,30.607333333333333
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,982,3.9812
OFF-PA-10004888,Xerox 217,Office Supplies,Paper,983,5.994
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,984,119.68599999999999
OFF-PA-10000418,Xerox 189,Office Supplies,Paper,985,97.86
FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,986,66.8299090909091
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,987,35.853
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,988,45.83133333333333
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,989,12.0768
TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,990,143.6415
OFF-PA-10000501,Petty Cash Envelope,Office Supplies,Paper,991,23.365333333333336
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,992,28.44
TEC-PH-10001750,Samsung Rugby III,Technology,Phones,993,57.74125
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,994,4.47
OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,995,16.973333333333333
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,996,6.327999999999999
OFF-PA-10001639,Xerox 203,Office Supplies,Paper,997,6.048000000000001
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,998,104.4525
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,999,3.1679999999999997
OFF-PA-10001712,Xerox 1948,Office Supplies,Paper,1000,9.99
FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,1001,82.26857142857143
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,1002,25.491500000000002
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,1003,2.1313333333333335
TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,1004,25.886
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Office Supplies,Binders,1005,4.3875
OFF-BI-10000666,Surelock Post Binders,Office Supplies,Binders,1006,22.538
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,1007,380.0
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,1008,20.344615384615388
FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,1009,120.78399999999999
FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,1010,12.204444444444444
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,1011,24.248
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,1012,257.0323333333333
OFF-PA-10001293,Xerox 1946,Office Supplies,Paper,1013,6.047999999999999
OFF-AR-10000634,Newell 320,Office Supplies,Art,1014,3.546285714285714
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,1015,3.6574999999999998
OFF-AR-10003770,Newell 340,Office Supplies,Art,1016,2.8800000000000003
OFF-LA-10003121,Avery 506,Office Supplies,Labels,1017,3.8546666666666667
OFF-PA-10002262,Xerox 192,Office Supplies,Paper,1018,6.48
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,1019,5.491
OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,Storage,1020,10.788222222222222
OFF-PA-10000130,Xerox 199,Office Supplies,Paper,1021,3.638
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,1022,59.0
OFF-FA-10003021,Staples,Office Supplies,Fasteners,1023,1.6293333333333333
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,1024,140.777
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,1025,27.32422222222222
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,1026,5.6448
OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,1027,18.182666666666666
OFF-PA-10003823,Xerox 197,Office Supplies,Paper,1028,28.914666666666665
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,1029,19.274
FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Furniture,Tables,1030,167.496
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines,1031,99.0
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,1032,8.871428571428572
OFF-AR-10001419,Newell 325,Office Supplies,Art,1033,3.717
OFF-PA-10002586,Xerox 1970,Office Supplies,Paper,1034,4.648
OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,1035,2.2533333333333334
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,1036,6.032000000000001
OFF-FA-10004968,Rubber Band Ball,Office Supplies,Fasteners,1037,3.553
OFF-PA-10001274,Loose Memo Sheets,Office Supplies,Paper,1038,3.65
OFF-PA-10001125,Xerox 1988,Office Supplies,Paper,1039,27.537777777777777
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,1040,11.895142857142856
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,1041,35.48
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,Storage,1042,13.191999999999998
OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,1043,3.000857142857143
FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,1044,1.9136000000000002
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,1045,15.5572
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,1046,5.8275
OFF-LA-10002195,Avery 481,Office Supplies,Labels,1047,2.9568
OFF-AR-10001315,Newell 310,Office Supplies,Art,1048,1.558857142857143
OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,1049,10.345142857142857
OFF-AR-10001955,Newell 319,Office Supplies,Art,1050,17.856
OFF-LA-10001641,Avery 518,Office Supplies,Labels,1051,2.9924999999999997
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,1052,65.6565
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,1053,8.399230769230769
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,1054,6.999750000000001
OFF-AR-10003504,Newell 347,Office Supplies,Art,1055,3.9131428571428573
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,Envelopes,1056,7.28
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,1057,26.991
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,1058,15.254999999999999
OFF-PA-10001526,Xerox 1949,Office Supplies,Paper,1059,4.2330000000000005
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,1060,45.568
OFF-PA-10001357,Xerox 1886,Office Supplies,Paper,1061,45.983999999999995
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,1062,3.408
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,1063,5.382
TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,Technology,Phones,1064,50.392
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,1065,4.256
FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases,1066,148.75259999999997
OFF-PA-10000308,Xerox 1901,Office Supplies,Paper,1067,4.224
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,1068,7.6728
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,1069,90.84
OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,1070,2.541714285714286
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,1071,23.679777777777776
OFF-AR-10000823,Newell 307,Office Supplies,Art,1072,1.6986666666666668
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,1073,14.64
OFF-BI-10000591,Avery Binder Labels,Office Supplies,Binders,1074,3.0147500000000003
TEC-PH-10000441,VTech DS6151,Technology,Phones,1075,110.24125000000001
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,1076,29.741500000000002
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,1077,9.078857142857142
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,1078,26.766
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,1079,6.498857142857143
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,1080,91.78775
TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,1081,24.166666666666668
TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,1082,397.8385714285714
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,1083,3.3600000000000003
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage,1084,391.24399999999997
TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,1085,115.06320000000001
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,1086,6.2208
TEC-CO-10001766,Canon PC940 Copier,Technology,Copiers,1087,359.992
OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,1088,100.656
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,1089,1.848
OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,1090,32.799
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,1091,57.3675
OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,1092,52.212
OFF-PA-10003001,Xerox 1986,Office Supplies,Paper,1093,6.346
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,1094,1.310857142857143
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,1095,2.6399999999999997
TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Technology,Phones,1096,58.95120000000001
OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,1097,8.281454545454546
OFF-FA-10002676,Colored Push Pins,Office Supplies,Fasteners,1098,1.6652
TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,1099,52.2456
OFF-PA-10000167,Xerox 1925,Office Supplies,Paper,1100,27.882
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,1101,5.837999999999999
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,1102,21.184
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,1103,191.44625000000002
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Office Supplies,Appliances,1104,55.845
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,1105,7.016799999999999
