product,tweet_poster,tweet_mention,tweet_date,tweet_text,num_comments,num_retweets,num_likes,num_views,,,
Polycom SoundStation2 EX Conference phone,GO Shopping Daily,@GOShoppingDaily,"Apr 27, 2014",NEW Polycom SoundStation2 EX Conference Phone http://bit.ly/1hCxjmu http://bit.ly/1aeNXQB,0,0,0,0,,,
Polycom SoundStation2 EX Conference phone,Ardell _Atterson,@Ardell_Atterson,"Nov 14, 2012","Polycom SoundStation2 EX - Conference phone w/ call waiting caller ID: Item #: 788098. The SoundStation2, Polyco... http://amzn.to/W6hRVS",0,0,0,0,,,
Polycom SoundStation2 EX Conference phone,Electronic Deals,@e_bargains,"Feb 13, 2012",SAVE $200.46 - Polycom SoundStation2 EX - Conference Phone W/ Caller ID (788098) Category: VOIP and Skype Phones... http://c69.co/1381040,0,0,0,0,,,
Polycom SoundStation2 EX Conference phone,Terence Collins,@podtam,"Apr 27, 2012",Polycom SoundStation2 EX Conference Phone. SOUNDSTATION2 EX - EXPANDABLE CONFERENCE PHONE W/ CALLER ID PH-CP. 1 ... http://amzn.to/HqP48a,0,0,0,0,,,
Polycom SoundStation2 EX Conference phone,Office Stationery,@ukstationery,"May 1, 2011",Polycom SoundStation2 EX Conference Phone Anti-Echo Full Duplex 8-10 Users Expandable Ref 2200-16200-102: Price… http://goo.gl/fb/PLNBg,0,0,0,0,,,
Quality Park Security Envelopes,Material Handling,@MaterialHandli7,"Nov 22, 2021",Quality Park Security Envelopes 1 Window Postage Saver Letter Rate Fee w/Flat... https://ebay.com/itm/373800719871?hash=item57084255ff%3Ag%3A6P0AAOSwsRxhm3Lc&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay,0,0,0,0,,,
Quality Park Security Envelopes,Newcastle United,@NewcastleBuzzly,"May 10, 2016",5% Off #QualityPark Quality Park Security Envelopes - Single Window - #10 (4.13in. x 9.50in.) - 24 lb - Gummed - Wo…,0,0,0,0,,,
Quality Park Security Envelopes,Nina.Cummerata48todJ,@cummerata48todj,"Dec 22, 2022","Quality Park #9 Security Envelopes, Double Window, Self Seal, Invoices/QuickBooks Statements, 3-7/8 x 8-7/8 Inches, 24 lb Whi Y3Y3H9Vhttps://amazon.com/dp/B000GAXKX8?tag=audiechristian23-20…",0,0,0,1,,,
Quality Park Security Envelopes,Michele,@michele7684,"Jun 25, 2014",http://amzn.to/1jMdJAF #10: Quality Park No. 10 Window Security Envelopes (QUA21412)Quality Park No. 10 Windo...,0,0,0,0,,,
Motorla HX550 Universal Bluetooth Headset,Cellphones Wearables,@cellphonebot,"Jul 1, 2015",http://cellphonebot.com/?p=401538 Motorola HX550 Universal Bluetooth Headset - Retail Packaging - White,0,2,2,0,,,
Motorla HX550 Universal Bluetooth Headset,Johnny Saver,@UCoupon2,"Jun 19, 2014","TODAY ONLY Motorola HX550 Universal Bluetooth Headset $23.99,Free Coupons Web http://bit.ly/1a7MlPX",0,0,0,0,,,
Motorla HX550 Universal Bluetooth Headset,Coupon Codes,@CouponCodes2u,"Sep 15, 2014",Staples - Motorola HX550 Universal Bluetooth Headset Was: $59.99 Now: $29.99 http://goo.gl/fb/k8EQZD,0,0,1,0,,,
Motorla HX550 Universal Bluetooth Headset,Kidshop,@Kidshopkid,"May 16, 2013",Buy Cheap Motorola HX550 Universal Bluetooth Headset - Retail Packaging - Black (Wireless Phone Acce... http://amzn.to/145OB35 Discounts,0,0,0,0,,,
Motorla HX550 Universal Bluetooth Headset,Nathalie Kessler,@Nathaliei98,"Jun 4, 2012",Good catch! #4: Motorola HX550 Universal Bluetooth Headset - Black: Motorola HX550 Universal Bluetooth Headset -... http://amzn.to/LewD65,0,0,0,0,,,
Motorla HX550 Universal Bluetooth Headset,Allan Dusenbury,@allandusen,"Feb 5, 2013",deals Buys Motorola HX550 Universal Bluetooth Headset – Retail Packaging – Black Sales: Where to Buy Mo... http://bit.ly/TBQXo0 discount,0,0,0,0,,,
Motorla HX550 Universal Bluetooth Headset,dustin bragg,@dbragg36,"Oct 16, 2014","Wow! I just won this for free, NEW MOTOROLA HX550 UNIVERSAL BLUETOOTH HEADSET http://listia.com/r1dnmpz/5520057 #listia",0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,ebay,@Galaxyebay,"Aug 26, 2014","New Galaxy S 5 on EbayGalaxy S5 Case, Spigen Samsung Galaxy S5 Case Wallet -Black http://ift.tt/1tGc4Vt",0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,techvedi,@techvedi,"Jun 11, 2014",Case of the Day: Spigen Wallet Case for the Samsung Galaxy S5 http://bit.ly/TKl92i  #Android #Google http://bitly.com/1ld1QZK,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,Herminia,@herminiaburt7,"Mar 13, 2014",#6: [Stand Feature] Spigen Samsung Galaxy S5 Case Wallet [Wallet S] [Black] Premium Wallet Case with STAND Fli... http://amzn.to/1fyQ6yp,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,Beauty Style Info,@BeautyStyleInfo,"Apr 11, 2014",http://laptoprecommendations.tumblr.com/post/82364532940… #buy #laptop Spigen® [Stand Feature] Samsung Galaxy S5 Case Wallet [Flip] [Walle...,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,ebay,@Galaxyebay,"May 29, 2014",New Galaxy S 5 on Ebay Spigen [CASE & CONVENIENCE] Wallet S SERIES for Samsung Galaxy S5... http://ift.tt/1hzX2J9,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,PhoneArena,@PhoneArena,"Apr 16, 2014",Spigen Samsung Galaxy S5 Wallet S Case Review - http://phonearena.com/reviews/Spigen-Samsung-Galaxy-S5-Wallet-S-Case-Review_id3658…,0,0,1,0,,,
Spigen Samsung Galaxy S5 Case Wallet,nidjii,@nidjii,"Mar 13, 2014",[Stand Feature] Spigen Samsung Galaxy S5 Case Wallet [Wallet S] [Black] Premium Wallet Case with STAND Flip Co... http://amzn.to/1gt4LqX,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,High±Dream,@higto,"Mar 13, 2014",[Stand Feature] Spigen Samsung Galaxy S5 Case Wallet [Wallet S] [Black] Premium Wallet Case with STAND Flip Co... http://amzn.to/1igUdPU,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,Business iOS Apps,@BusinessMarketE,"Mar 21, 2014",#android #iphone #3: [Stand Feature] Spigen Samsung Galaxy S5 Case Wallet [Wallet S] [Black] Premi... http://amzn.to/1g7eqYw #ipod #ipad,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,fessy alwi,@fessy_alwi,"Mar 13, 2014",[Stand Feature] Spigen Samsung Galaxy S5 Case Wallet [Wallet S] [Black] Premium Wallet Case with STAND Flip Co... http://amzn.to/1cBlFb5,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,Website Traffic Magic,@traffic_magic,"Apr 2, 2014",#android #iphone #2: [Stand Feature] Spigen Samsung Galaxy S5 Case Wallet [Wallet S] [Black] Premi... http://amzn.to/1pJsmKG #ipod #ipad,0,0,0,0,,,
Spigen Samsung Galaxy S5 Case Wallet,Peduli Lindungi Vaksinasi,@peduli_lindungi,"Mar 13, 2014",Your Dream Gift [Stand Feature] Spigen Samsung Galaxy S5 Case Wallet [Wallet S] [Black] Premium Wallet Case wi... http://amzn.to/1fyWTbr,0,0,0,0,,,
Newell 33,Orange Boys Lacrosse,@OOHSLacrosse,Apr 1, goal #33 Zak Arsalane #4 Cam Newell with the assist 5-4 Pickerington 1:57 Q3,0,1,2,514,,,
Newell 33,Paris And Ur Nan FC,@ParisAndUrNanFC,15h,33' confusion as a sub on Ladzio appears from nowhere and takes out our striker. Complaints of 'where the fuck did he come from Ref' from Newell. 2-0.,0,0,0,32,,,
Newell 33,CENTRAL GOIÁS,@centralGoias33,Mar 28,GRUPO ESantos Newell’s Blooming ,0,0,1,173,,,
Newell 33,Cassidy Newell,@CassidyNewell33,Apr 1,W D’Adryian for the last section of the vid @daydrianharding,0,0,0,5,,,
Newell 33,Mr whippy fortnite leaks and news,@MrWhippy76,Mar 30,23. @TNLmusicEDM24. @megaorigami Circle 325. @LunatixVisionn_26. @ohheyyitsandre27. @SnailFortnite28. @Dragonkin_ika29. @newell_tiernan30. @UnrealEngine31. @max_xpppp32. @MrDariuss_33. @sophieexfn34. @MadDogAdv3nture35. @freddy2020YT36. @GalXDalt137. @FortniteFR,2,2,11,424,,,
Newell 33,Bromsgrove Sporting,@SportingFC,Apr 1,"33' Another Nuneaton chance, Newell and Taylor both do well to deny. Corner in headed away by Newell for another corner",0,1,0,3192,,,
Newell 33,Newell Barney Bucs,@nbjhbucs,Mar 30,"For the love of pizza, order dinner from Papa Johns tomorrow and support NBJHS!  Order online and use code HAPPY1. This code is valid online at 33 locations.  Delivery or Carryout - ALL DAY LONG.  20% of sales will be donated to NBJHS. #qcleads #nbjh #anchorupbucs #pizzanight",0,0,0,55,,,
Newell 33,FL33TWOOD,@FL33TWOOD21,15h,Replying to @phoenix9q @DEVlLHUNTERS and 3 others,0,0,0,50,,,
Newell 33,FL33TWOOD,@FL33TWOOD21,Mar 30,Replying to @NathanDw9 and @DeekeTweak,0,0,0,74,,,
Newell 33,José Costa,@jcosta3394,Mar 31,Replying to @eceBeerus @waffler_33 and @Solidrev1,0,0,1,82,,,
Newell 33,Barry Newell,@KSigMason,Apr 3,Replying to @Scienceisacult @Stortrooper1887 and @8Lowkey8,1,0,0,11,,,
Array Memo Cubes,Cristina,@cristina5263,"Jun 12, 2014",http://amzn.to/1ldQhwN #9: Pacon Array Hyper Memo Cubes (PAC104421)Pacon Array Hyper Memo Cubes (PAC104421)by...,0,0,0,0,,,
Xerox 1982,WEIRDLAND TV,@WeirdlandTales,"Jun 23, 2020",Computers of days gone by. The SHARP MZ-80K (1979), the COMMODORE 64 (1982), the XEROX STAR 8010 (1981), the first IBM (1981).https://talesfromweirdland.tumblr.com/post/181277201417/computers-of-days-gone-by-the-sharp-mz-80k…,3,50,175,0
Xerox 1982,@_rt*,@literatura_rte,"Apr 9, 2020","Jean-Michel BasquiatOne eyed man or Xerox face, 1982",0,40,99,0,,,
Xerox 1982,Phil S. Dixon,@NegroLeagueMan,"Jan 5, 2020",#5 Xerox history of prints rarely seen from the Phil S. Dixon collection!  Celebrating the Negro League’s 100th anniversary! My original art work to restore this cartoon occurred in 1982! I Credited the Chicago Defender from which it came!,0,22,58,0,,,
Xerox 1982,Ed of Legend,@edannunziata,"Feb 28, 2020","A screenshot of a Xerox of a printed screenshot of my game AntFarm running on the Apple II, circa 1982.   Because sharing is caring!",5,8,96,0,,,
Xerox 1982,OldFootballPhotos,@OldFootball11,"Feb 1, 2021","NASL Ticket Stubs: #NYCosmos, Xerox Super Soccer, 1982.",0,2,7,0,,,
Xerox 1982,Mike Auchard,@Prufrock1,"Oct 22, 2017","Jean-Michel Basquiat (American, 1960-1988), Humidity, 1982. Acrylic, oilstick, and Xerox collage on canvas, 96 x 72 in.",1,9,15,0,,,
Fellowes Mighty 8 Compact Surge Protector,cori,@bwwbcoriupt,"Mar 10, 2013",Fellowes 99091 Mighty 8 Surge with phone: Mighty 8 Surge Protector. Compact 8-outlet design offers spacing for... http://amzn.to/Zv24ju,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,chatchai hemathulin,@yodskkdoe,"Apr 20, 2010","Fellowes 99090 Mighty 8 Surge: Compact designed and contemporary styled, the Mighty 8 Outlet Surge Protector featu... http://bit.ly/9rvMg1",0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Dina Hyatt,@uhydajiq,"Jun 22, 2012",Quality value 8-Outlet Surge Protector By Fellowes: Top quality Fellowes® Mighty 8 Surge Protector with compact ... http://amzn.to/HManjI,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Lynda White,@lyndawhite26,"Apr 8, 2011","@meganwithlove25 Fellowes® Eight-Outlet Mighty 8 Surge Protector SURGE, 8 OUTLET (Pack of5): Compact sized eigh... http://amzn.to/eXcJ19",0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Barnabas,@nogari5854,"Jul 4, 2012",Fellowes 99091 Mighty 8 Surge with phone: Mighty 8 Surge Protector. Compact 8-outlet design offers spacing for u... http://amzn.to/PcNHh4,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Lenny Schmitt,@bixuzjon899,"Jun 24, 2012",Quality value 8-Outlet Surge Protector By Fellowes: Top quality Fellowes® Mighty 8 Surge Protector with compact ... http://amzn.to/HManjI,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Zachariah Steinhoff,@broodje5122,"Feb 9, 2013",Fellowes 99091 Mighty 8 Surge with phone: Mighty 8 Surge Protector. Compact 8-outlet design offers spacing for u... http://bit.ly/ULHEn4,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Justinian Gessner,@fevuhifyq,"Jul 14, 2012",Quality value 8-Outlet Surge Protector By Fellowes: Top quality Fellowes® Mighty 8 Surge Protector with compact ... http://amzn.to/HManjI,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Colton Dach,@iktouu01,"Jun 1, 2012",Quality value 8-Outlet Surge Protector By Fellowes: Top quality Fellowes® Mighty 8 Surge Protector with compact ... http://amzn.to/HManjI,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Freddy Bennet,@FreddyBennet,"Dec 24, 2012",Fellowes 99091 Mighty 8 Surge with phone: Mighty 8 Surge Protector. Compact 8-outlet design offers spacing for u... http://amzn.to/x5J13V,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,PoshParker,@posh_parker,"Nov 8, 2012",Fellowes 99091 Mighty 8 Surge with phone: Mighty 8 Surge Protector. Compact 8-outlet design offers spacing for u... http://tinyurl.com/7xq3tfa,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Warila Hackney,@famykuzy,"Sep 9, 2012",Quality value 8-Outlet Surge Protector By Fellowes: Top quality Fellowes® Mighty 8 Surge Protector with compact ... http://amzn.to/HManjI,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Harry,@monnoro3116,"Jan 6, 2013",Fellowes 99091 Mighty 8 Surge with phone: Mighty 8 Surge Protector. Compact 8-outlet design offers spacing for u... http://amzn.to/ScFIkE,0,0,0,0,,,
Fellowes Mighty 8 Compact Surge Protector,Madisyn Beer,@pfuvativelyaa23,"Jun 7, 2012",Quality value 8-Outlet Surge Protector By Fellowes: Top quality Fellowes® Mighty 8 Surge Protector with compact ... http://amzn.to/HManjI,0,0,0,0,,,
Polycom SoundPoint Pro SE-225 Corded phone,Mister Unbeatable,@PriceDropsUK,"Oct 8, 2010",Polycom Soundpoint Pro Se 225 Corded Phone: Dropped from £229.99 to £199.99 http://bit.ly/dlmyLB,0,0,0,0,,,
Polycom SoundPoint Pro SE-225 Corded phone,Oh My God I Love It,@omgili,"Feb 6, 2011",http://bit.ly/h1GeNt Polycom SoundPoint Pro SE-225 2-Line Corded Phone - Discussions & Reviews,0,0,0,0,,,
Polycom SoundPoint Pro SE-225 Corded phone,Youbidder EbaySniper,@YoubidderJay,"Apr 6, 2015",Ebay Bid Last Second RT↺http://tinyurl.com/otmptdw Polycom Soundpoint Pro Se 225 Corded Phone 2 Line Operation ↺Please Favorite & Share,0,0,0,0,,,
Polycom SoundPoint Pro SE-225 Corded phone,Home Phones,@Home_Phones,"Dec 6, 2013",Polycom SoundPoint Pro SE-225 Corded phone - Black - 2-line operation SE225 $148.00 http://bit.ly/18lXKYZ #home #phone,0,0,0,0,,,
Polycom SoundPoint Pro SE-225 Corded phone,Youbidder EbaySniper,@YoubidderJay,"Jan 18, 2015",Last Second Ebay Bid RT↺http://tinyurl.com/o3hjjlv 2 X Polycom Soundpoint Pro Se 225 Corded Phones Black 2 Line Operation Se225 ↺Please,0,0,0,0,,,
Polycom SoundPoint Pro SE-225 Corded phone,Home Phones,@Home_Phones,"Dec 7, 2013",Polycom SoundPoint Pro SE-225 2 Line Corded Phone Speakephone $110.00 http://bit.ly/1gLl3h8 #home #phone,0,0,0,0,,,
Polycom SoundPoint Pro SE-225 Corded phone,Home Phones,@Home_Phones,"Jan 9, 2014",Polycom SoundPoint Pro SE-225 2 Line Corded Phone Speakephone $0.99,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Jessica F.,@Jessica_a_free,"Oct 11, 2011",Grand Sale Euro-Pro EP035 Shark 800-Watt Turbo Handheld Vacuum Cleaner: Best Offer Euro-Pro EP035 Shark 800-Watt... http://bit.ly/nd9L0D,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Handheld Vacuum,@handheld_vacuum,"Feb 26, 2011",Handvac Euro-pro Shark Turbo 750w Vacuum +extra Filter: Current Price: $ 9.99 Buy this item. EURO-PRO SHARK TURB... http://bit.ly/dGBYBo,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Handheld Vacuum,@handheld_vacuum,"Feb 16, 2011","Euro-pro X Super Shark Turbo Hand Vacuum, Works!!!!: Current Price: $ 0.99 Buy this item. EURO-PRO X Super Shark... http://bit.ly/gzY5P1",0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Luc,@moesly01,"Nov 20, 2022",Check out this listing I just added to my #Poshmark closet: Euro-Pro X Shark Turbo Hand Held Vacuum Cleaner Model EP035 800 W Bag les. https://poshmark.com/listing/637a5fc79c38ce559d4b473a?utm_source=tw_sh&utm_content=ext_trk%3Dbranch%26feature%3Dsh_li_cl_web%26rfuid%3Dext1%3A5587d986-ed29-423c-8e79-b86fb6c079b8… #shopmycloset @poshmarkapp,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Handheld Vacuum,@HandheldVacuum3,"Feb 2, 2014",Buy Euro-Pro EP88SS Silent Super Shark Turbo Handheld Vacuum http://goo.gl/fb/WcasA,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Katherine F Sides,@lcdhdtv10800,"Jun 19, 2011",Euro-Pro EP035 Shark 800-Watt Turbo Handheld Vacuum Cleaner Review http://goo.gl/fb/NVT97,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Handheld Vacuum,@handheld_vacuum,"Feb 20, 2011",Euro-pro Turbo Hand Vacuum The Shark 600 Watt Used: Current Price: $ 8.99 Buy this item. Preowned with a few scr... http://bit.ly/hJ4ut5,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,hamish peterson,@24peters,"Aug 14, 2010",New blog post: EURO-PRO ULTRA BIG SHARK TURBO HAND VACUUM HEPA FILTER http://bit.ly/bWZnxt,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,hamish peterson,@24peters,"Aug 17, 2010",New blog post: Euro-Pro HV122 Silent Super Shark Turbo Handheld Vacuum http://bit.ly/9WR0AC,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,ประกาศ,@ClassifiedsAds_,"Mar 14, 2010",Review: Euro-Pro Shark V900TB Bagless Cyclonic Handheld Vacuum Cleaner with Turbo Brush http://bit.ly/cDZ06b,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Alyssa Miller,@Alyssamar20,"Aug 28, 2010",Money friendly price  Euro-Pro EP035 Shark 800-Watt Turbo Handheld Vacuum Cleaner http://amzn.to/aMU9Uo,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,MrBKDeals,@Myhornydog,"Aug 10, 2012","Euro-Pro Shark Cyclonic Bagless Handheld Vacuum, Turbo Brush http://dealspl.us/t/i19qFb",0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,DealNews,@DealNews,"Mar 19, 2009",Euro-Pro Shark Turbo Handheld Vacuum for $23 - http://tinyurl.com/cz2pwy,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Genoveva Deckow,@yheladuv,"May 9, 2012",Euro-Pro EP031 Mini Turbo Shark 400-Watt Hand Vacuum (Kitchen): The Mini Shark Hand Vacuum from Euro-Pro provide... http://amzn.to/v5h8Ut,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,ahmedyazzie,@ahmedyazzie,"Jan 22, 2012",Euro-Pro EP88SS Silent Super Shark Turbo Handheld Vacuum with Intelli-Sensehttp://ping.fm/vAyyS,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,FanFare,@getFanFare,"Mar 19, 2009",Euro-Pro Shark Turbo Handheld Vacuum for $23 - http://tinyurl.com/cz2pwy,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Epicuren Skincare,@epicurenskincar,"Jul 16, 2011",Euro-Pro EP035 Shark 800-Watt Turbo Handheld Vacuum Cleaner Review http://goo.gl/fb/1iTqC,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,handheldvacuum,@handheldvacuum,"Apr 1, 2010",Great Deal on Amazon: Euro-Pro Shark V900TB Bagless Cyclonic Handheld Vacuum Cleaner with Turbo Brush http://bit.ly/aiIoPs,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Aubrey Lewis,@Aubryin,"Aug 28, 2010",Money friendly price  Euro-Pro EP035 Shark 800-Watt Turbo Handheld Vacuum Cleaner http://amzn.to/aMU9Uo,0,0,0,0,,,
Euro-Pro Shark Turbo Vacuum,Takoon Jiratiwat,@TakoonJ,"Oct 11, 2011",Grand Sale Euro-Pro EP035 Shark 800-Watt Turbo Handheld Vacuum Cleaner: Best Offer Euro-Pro EP035 Shark 800-Watt... http://bit.ly/nd9L0D,0,0,0,0,,,
Nontoxic Chalk,Jessica,@CreativeCdn,"Aug 8, 2021",Just a friendly reminder that sidewalk chalk is nontoxic and a driving force in the economy here in AlbertaIf damage is done removing the chalk it is not at the fault of the chalkers but that of the remover for not doing their due diligence on chalk removal,7,27,139,0,,,
Nontoxic Chalk,34 COUNTS with a Weisselberg Flip por favor,@Tyler_Tortoise,"Feb 7, 2016",Loud and proud! #UniteBlue #ImWithHer #ItsLikeHavingADinosaur(chalk is nontoxic and washes off stat),1,1,4,0,,,
Nontoxic Chalk,San Francisco Zoo,@sfzoo,"Dec 4, 2022",The mural is made with nontoxic chalk ,2,3,35,0,,,
Nontoxic Chalk,Insider Beauty,@insiderbeauty,"Oct 20, 2020",Nontoxic chalk is used to create these vibrant nail looks,0,2,2,0,,,
Nontoxic Chalk,Best Goods From Ali,@AliExWiki,"Mar 13, 2017", US $4.12Best Sale Non-Toxic Hair Chalk #nontoxic #chalk #pastelssalon,0,0,2,0,,,
Nontoxic Chalk,Cyntada,@cyntada,"Jul 27, 2016","This, friends, is why we do not put poison ant products where the pets can reach them. (Pink = nontoxic kid chalk.)",1,1,2,0,,,
Xerox 1991,The “Art” Of The Ren & Stimpy Show,@ArtofrS,"Oct 21, 2019","Layout Color Key Xerox for 1991’s “Space Madness”, Prod # RS-03A, Exact Artist Unknown, this specific version was the one sent to Carbunkle and Fil Cartoons I’m pretty sure, as it sports the final cel paint tube color labels.",0,11,95,0,,,
Xerox 1991,Walter Simonson,@WalterSimonson,"May 6, 2016","The Thing. Pen and India ink. 12,8 x 16.5.  1991.A sketch, but I don't remember what for. Scan from a xerox.",7,42,211,0,,,
Xerox 1991,kernel_perspective,@unix_byte,"Aug 11, 2019","Xerox PARC is credited with many inventions in the area of computer visualisation. Not all such projects were successful. One such project was the experimental user interface ""Information Visualiser"", based on the metaphor of 3D rooms to extend the GUI (reported by BYTE Feb 1991)",3,33,57,0,,,
Xerox 1991,Mitch Kapor,@mkapor,"Feb 9, 2018",One more memory.  Me and @jpbarlow at Xerox PARC 1991 on an EFF tour,2,13,85,0,,,
Xerox 1991,Brian Roemmele,@BrianRoemmele,"Aug 17, 2022","The Xerox DocuTech the first fully integrated scanner/printer introduced in 1991. It had a 600dpi scanning device with a document feeder. Scanned files could be viewed on a high resolution touchscreen. Features included cut & paste, masking, adjust images, add, remove, reorder.",9,10,75,0,,,
Fellowes Advanced Computer Series Surge Protectors,Вика Орестян,@qoY5qXU8SoPQZ9M,"Nov 9, 2018",New on ebay: Fellowes Advanced Computer Series Surge Protector 7 Outlets 6 ft Cord 840 Joules  http://itemgoodsbase.com//land/ebay/nt.php?ei=183389745967…,0,0,0,0,,,
Fellowes Advanced Computer Series Surge Protectors,Gorang - The Learning Institute,@New_Deals6410,"Feb 6, 2016","Deals : http://ift.tt/1SHDjwD #7142 #5020 Fellowes Mfg. Co. Advanced Computer Series Surge Protector, 7 Outlets,…",0,0,0,0,,,
Fellowes Advanced Computer Series Surge Protectors,Ingra Beran,@asaxebo,"Apr 15, 2012","Fellowes Products - Fellowes - Advanced Computer Series Surge Protector, 7 Outlets, 6ft Cord - Sold As 1 Each - ... http://tinyurl.com/7r8a3bg",0,0,0,0,,,
Fellowes Advanced Computer Series Surge Protectors,Electronic Gadgets,@ElectronicBuy,"Sep 1, 2013","Fellowes Advanced Computer Series Surge Protector, 7 Outlets,6ft Cord (FEL99004) $39.95 http://bit.ly/15goXaz #battery #power",0,0,0,0,,,
HTC One,Quick RepairXpert,@quickrepairxprt,5m,"We provide various branded phone repair services such as Apple, Samsung, Sony, HTC, One Plus, and more. We are experts in Screen replacement, water damage restoration, Battery replacement, Charging port repair & many more services.#quickrepairxpert #iphonerepair #repair #phone",0,0,0,1,,,
HTC One,miniXD,@theguyminiXD,Mar 30,Hi from crDroid 6 Android 10 on the HTC One M9,0,0,1,21,,,
HTC One,TRANSCENDENT,@iamsomcoy,Mar 26,"I swear! When I was using my HTC One back then, it was everything!",1,2,6,1894,,,
HTC One,♟,@Mahmudbaffa_,Mar 28,i remembered my htc one m8 but the phone battery wasn’t that good,1,0,2,249,,,
HTC One,whosromanfish,@whosromanfish,18h,alright. i'll bite. what's htc one. just sayin,0,0,0,15,,,
HTC One,Enjoyment Papi™,@EnjoymentPapi,Mar 27,"Nokia 3310Nokia 1100Sony Ericsson Walkman Motorola Razor V3Nokia N95Nokia E90HTC desireHTC one m8Nokia Lumia 820Samsung galaxy edgeSamsung S3"" S4"" S5"" S6"" S7 "" J4 plus"" Note 8Iphone 12( 1 month)Oppo A5Samsung S20 plus ( 8 days)"" Note 20",3,0,4,833,,,
Fiskars Home & Office Scissors,Michael,@thatntac,Mar 15,"If y'all need a machete and are near a home depot, go pick up a fiskars. It's on a clearance end cap. Was marked $15 but rang up $4.85",9,4,45,2458,,,
Fiskars Home & Office Scissors,Yeah Lifestyle,@yeahlifestyle,"Oct 4, 2022",We share 5 items in our #Autumn Guide on our #blog :#PartyLite Candle@Trendhim Tube Scarf@mineheartdesign Cushion by @Himitsuhana@VonHaus_uk Heated Throw#Fiskars Scissorshttps://yeahlifestyle.com/getting-ready-for-autumn-gift-guide/…[ad-gifted]#home #HomeDecor #luxury #blogger #influencer #uk #style #diy,0,20,23,0,,,
Fiskars Home & Office Scissors,SimSiili,@SimSiili,"Oct 21, 2022","A home.#Sims4 #TS4 #ShowUsYourBuilds Also, for the fellow Finns, the orange 'Fiskars' scissors in a jar are by @TheClutterCat",1,2,11,0,,,
Fiskars Home & Office Scissors,theroadhomedane,@theroadhomedane,"Aug 28, 2020","Thanks to Fiskars, Hansen Home Team - Stark Company Realtors, LINC/United Way of Dane County, Madison South Rotary Foundation, MetaStar and individual donors we were able to deliver 300 backpacks to children in our housing programs.",0,2,4,0,,,
Fiskars Home & Office Scissors,wayback_exe,@wayback_exe,"Jan 3, 2021",Fiskars Home PageNov 1996https://web.archive.org/web/19961104175412/http://www.fiskars.com/…http://oldweb.today/random/19961104175412/http://www.fiskars.com/…,0,1,2,0,,,
Xerox 1959,Pulp Librarian,@PulpLibrarian,"Mar 9, 2021","The 1959 Xerox 914 photocopier: it took 21 engineers to clear a paper jam, slightly less than today's modern copiers...",5,48,165,0,,,
